Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude.data,longitude.data,altitude.data,utm_easting.data,utm_northing.data,zone_num.data,zone_letter.data,quality.data
1646352870.201865,790,0,0,,42.339510000000004,-71.09051166666666,13.0,327788.53348650824,4689589.237380222,19.0,T,0
1646352871.2028046,791,0,0,,42.33953499999999,-71.09052166666667,12.9,327787.7779260708,4689592.0336946435,19.0,T,0
1646352872.2012372,792,0,0,,42.339561666666675,-71.09052666666666,12.8,327787.4388216216,4689595.004952977,19.0,T,0
1646352873.2016885,793,0,0,,42.339589999999994,-71.09052333333334,12.7,327787.7907760364,4689598.144403874,19.0,T,0
1646352874.2022383,794,0,0,,42.33961833333333,-71.09050666666667,12.7,327789.2411432031,4689601.256849881,19.0,T,0
1646352875.2026267,795,0,0,,42.33964500000001,-71.09047499999998,12.7,327791.9226732399,4689604.153845364,19.0,T,0
1646352876.2022896,796,0,0,,42.33966999999999,-71.09042833333332,12.7,327795.83536476677,4689606.835391689,19.0,T,0
1646352877.2024202,797,0,0,,42.339695,-71.09037,12.7,327800.70916342025,4689609.493312372,19.0,T,0
1646352878.1985853,798,0,0,,42.339724999999994,-71.09029833333334,12.6,327806.6950181801,4689612.679446265,19.0,T,0
1646352879.2029629,799,0,0,,42.33976333333333,-71.09022166666668,12.6,327813.1155183683,4689616.780813267,19.0,T,0
1646352880.1995869,800,0,0,,42.339805,-71.09013666666665,12.5,327820.2316154722,4689621.23545232,19.0,T,0
1646352881.2067063,801,0,0,,42.339846666666666,-71.09004666666667,12.5,327827.7596067239,4689625.679973761,19.0,T,0
1646352882.2020583,802,0,0,,42.339888333333334,-71.08995166666668,12.6,327835.6994912998,4689630.114378893,19.0,T,0
1646352883.2197526,803,0,0,,42.33992833333334,-71.08985833333334,12.6,327843.4975160047,4689634.367096597,19.0,T,0
1646352884.2020001,804,0,0,,42.33996666666667,-71.08976333333334,12.6,327851.42828340654,4689638.4313776,19.0,T,0
1646352885.2020829,805,0,0,,42.34000833333332,-71.08966333333333,12.6,327859.7800400695,4689642.85568602,19.0,T,0
1646352886.2142553,806,0,0,,42.340050000000005,-71.08956333333334,12.7,327868.13178587874,4689647.280004115,19.0,T,0
1646352887.2062027,807,0,0,,42.34009,-71.08945999999999,12.5,327876.7535742144,4689651.512513321,19.0,T,0
1646352888.2013602,808,0,0,,42.34013,-71.089355,12.3,327885.5126522694,4689655.741659108,19.0,T,0
1646352889.2016933,809,0,0,,42.34017166666666,-71.08925333333333,12.3,327894.0016658988,4689660.162633438,19.0,T,0
1646352890.199794,810,0,0,,42.34021333333333,-71.08914999999999,12.3,327902.6279688043,4689664.580244346,19.0,T,0
1646352891.1990955,811,0,0,,42.340255,-71.089045,12.3,327911.39156071306,4689668.994492331,19.0,T,0
1646352892.1991563,812,0,0,,42.34029833333334,-71.08893833333335,12.4,327920.2969880109,4689673.590448622,19.0,T,0
1646352893.1981833,813,0,0,,42.34034166666667,-71.08883333333333,12.4,327929.0651032399,4689678.189788823,19.0,T,0
1646352894.2069063,814,0,0,,42.340385,-71.08872833333332,12.5,327937.8332066174,4689682.789139686,19.0,T,0
1646352895.2020218,815,0,0,,42.34042833333333,-71.088625,12.5,327946.4639983031,4689687.391873783,19.0,T,0
1646352896.2001648,816,0,0,,42.34047000000001,-71.08852333333333,12.5,327954.9529328091,4689691.812919899,19.0,T,0
1646352897.2004979,817,0,0,,42.34051333333333,-71.08842166666668,12.5,327963.446401838,4689696.419046724,19.0,T,0
1646352898.1982281,818,0,0,,42.34055166666667,-71.08832000000001,12.2,327971.926223374,4689700.469971395,19.0,T,0
1646352899.1981618,819,0,0,,42.340590000000006,-71.08821833333333,12.2,327980.4060347513,4689704.520906063,19.0,T,0
1646352900.198173,820,0,0,,42.340628333333335,-71.08811833333333,12.1,327988.748536563,4689708.57522248,19.0,T,0
1646352901.1980855,821,0,0,,42.34066666666666,-71.08802166666666,12.1,327996.81642975257,4689712.636291761,19.0,T,0
1646352902.1941755,822,0,0,,42.34070333333334,-71.08792666666668,12.0,328004.74246955715,4689716.515670808,19.0,T,0
1646352903.1982126,823,0,0,,42.34073833333333,-71.08783833333335,11.9,328012.1147593589,4689720.223473054,19.0,T,0
1646352904.2005446,824,0,0,,42.34077000000001,-71.08776,11.9,328018.6541583448,4689723.581368426,19.0,T,0
1646352905.2027273,825,0,0,,42.34079666666667,-71.08769000000001,11.8,328024.49342381314,4689726.400912861,19.0,T,0
1646352906.192868,826,0,0,,42.34082,-71.08762833333333,11.8,328029.63710184797,4689728.867175389,19.0,T,0
1646352907.2011926,827,0,0,,42.34084166666666,-71.08757499999999,11.8,328034.0897377595,4689731.165225236,19.0,T,0
1646352908.202933,828,0,0,,42.34086166666666,-71.087525,11.8,328038.2632292564,4689733.284948706,19.0,T,0
1646352909.1996274,829,0,0,,42.34087833333333,-71.08748,11.8,328042.01573454717,4689735.044645323,19.0,T,0
1646352910.2024214,830,0,0,,42.340896666666666,-71.08743333333332,11.8,328045.9100801337,4689736.986043965,19.0,T,0
1646352911.2014246,831,0,0,,42.340915,-71.08738666666666,11.8,328049.8044234883,4689738.927444714,19.0,T,0
1646352912.2021148,832,0,0,,42.34093500000001,-71.08733500000001,11.8,328054.1152040245,4689741.043806799,19.0,T,0
1646352913.2033987,833,0,0,,42.34095666666667,-71.08728,11.7,328058.7051223398,4689743.338501374,19.0,T,0
1646352914.205894,834,0,0,,42.340981666666664,-71.08721666666666,11.9,328063.99061664235,4689745.986488772,19.0,T,0
1646352915.206227,835,0,0,,42.341013333333336,-71.08714833333333,12.0,328069.70617382793,4689749.364652339,19.0,T,0
1646352916.213197,836,0,0,,42.341045,-71.08707333333334,12.1,328075.97091931326,4689752.729340123,19.0,T,0
1646352917.2055237,837,0,0,,42.34107666666667,-71.08699333333335,12.2,328082.6475538573,4689756.08392351,19.0,T,0
1646352918.2050369,838,0,0,,42.34110999999999,-71.08691666666667,12.3,328089.0541274429,4689759.630323434,19.0,T,0
1646352919.203382,839,0,0,,42.34114666666666,-71.08684666666667,12.3,328094.920585673,4689763.560349282,19.0,T,0
1646352920.2072268,840,0,0,,42.34118000000001,-71.08678666666665,12.4,328099.9541640576,4689767.140456033,19.0,T,0
1646352921.2028193,841,0,0,,42.34121166666667,-71.086735,12.3,328104.2967047414,4689770.552343138,19.0,T,0
1646352922.2058072,842,0,0,,42.34123666666666,-71.08669666666667,12.2,328107.52268935426,4689773.250905565,19.0,T,0
1646352923.2045827,843,0,0,,42.341256666666666,-71.08666666666666,12.2,328110.04855605384,4689775.411104302,19.0,T,0
1646352924.2087767,844,0,0,,42.34127,-71.08664833333334,12.2,328111.5951683336,4689776.854606659,19.0,T,0
1646352925.2101536,845,0,0,,42.34127833333334,-71.08663833333334,12.2,328112.4416649652,4689777.759743997,19.0,T,0
1646352926.2122612,846,0,0,,42.34128166666667,-71.086635,12.2,328112.72534437006,4689778.123146702,19.0,T,0
1646352927.2108576,847,0,0,,42.34128166666667,-71.08663166666668,12.2,328112.99994029745,4689778.116407979,19.0,T,0
1646352928.219743,848,0,0,,42.34128166666667,-71.08663333333334,12.2,328112.8626423348,4689778.1197773395,19.0,T,0
1646352929.2102678,849,0,0,,42.34128166666667,-71.08663333333334,12.2,328112.8626423348,4689778.1197773395,19.0,T,0
1646352930.2102041,850,0,0,,42.34128166666667,-71.08663333333334,12.2,328112.8626423348,4689778.1197773395,19.0,T,0
1646352931.210622,851,0,0,,42.34128166666667,-71.08663333333334,12.2,328112.8626423348,4689778.1197773395,19.0,T,0
1646352932.2098513,852,0,0,,42.34128166666667,-71.08663333333334,12.2,328112.8626423348,4689778.1197773395,19.0,T,0
1646352933.2287629,853,0,0,,42.34128166666667,-71.08663333333334,12.2,328112.8626423348,4689778.1197773395,19.0,T,0
1646352934.2097576,854,0,0,,42.34128166666667,-71.08663333333334,12.2,328112.8626423348,4689778.1197773395,19.0,T,0
1646352935.2108924,855,0,0,,42.34128166666667,-71.08663333333334,12.2,328112.8626423348,4689778.1197773395,19.0,T,0
1646352936.2032495,856,0,0,,42.34128166666667,-71.08663333333334,12.2,328112.8626423348,4689778.1197773395,19.0,T,0
1646352937.2289472,857,0,0,,42.34128166666667,-71.08663333333334,12.2,328112.8626423348,4689778.1197773395,19.0,T,0
1646352938.2122514,858,0,0,,42.34128166666667,-71.08663333333334,12.3,328112.8626423348,4689778.1197773395,19.0,T,0
1646352939.2110865,859,0,0,,42.34128166666667,-71.08663333333334,12.3,328112.8626423348,4689778.1197773395,19.0,T,0
1646352940.211792,860,0,0,,42.34128166666667,-71.08663333333334,12.3,328112.8626423348,4689778.1197773395,19.0,T,0
1646352941.2042162,861,0,0,,42.34128166666667,-71.08663333333334,12.3,328112.8626423348,4689778.1197773395,19.0,T,0
1646352942.2064283,862,0,0,,42.34128166666667,-71.08663333333334,12.3,328112.8626423348,4689778.1197773395,19.0,T,0
1646352943.2120683,863,0,0,,42.34128166666667,-71.08663333333334,12.3,328112.8626423348,4689778.1197773395,19.0,T,0
1646352944.2065759,864,0,0,,42.34128166666667,-71.08663333333334,12.3,328112.8626423348,4689778.1197773395,19.0,T,0
1646352945.2097023,865,0,0,,42.34128166666667,-71.08663333333334,12.3,328112.8626423348,4689778.1197773395,19.0,T,0
1646352946.2067745,866,0,0,,42.34128166666667,-71.08663333333334,12.3,328112.8626423348,4689778.1197773395,19.0,T,0
1646352947.2063963,867,0,0,,42.34128166666667,-71.08663333333334,12.3,328112.8626423348,4689778.1197773395,19.0,T,0
1646352948.204516,868,0,0,,42.34128166666667,-71.08663333333334,12.3,328112.8626423348,4689778.1197773395,19.0,T,0
1646352949.2143002,869,0,0,,42.34128166666667,-71.08663333333334,12.3,328112.8626423348,4689778.1197773395,19.0,T,0
1646352950.20948,870,0,0,,42.34128166666667,-71.08663333333334,12.3,328112.8626423348,4689778.1197773395,19.0,T,0
1646352951.2105038,871,0,0,,42.34128166666667,-71.08663333333334,12.3,328112.8626423348,4689778.1197773395,19.0,T,0
1646352952.2087302,872,0,0,,42.34128166666667,-71.08663333333334,12.3,328112.8626423348,4689778.1197773395,19.0,T,0
1646352953.210237,873,0,0,,42.34128166666667,-71.08663333333334,12.3,328112.8626423348,4689778.1197773395,19.0,T,0
1646352954.2097592,874,0,0,,42.34128166666667,-71.08663333333334,12.3,328112.8626423348,4689778.1197773395,19.0,T,0
1646352955.2053757,875,0,0,,42.34128166666667,-71.08663333333334,12.3,328112.8626423348,4689778.1197773395,19.0,T,0
1646352956.206948,876,0,0,,42.341280000000005,-71.08663333333334,12.3,328112.8581006059,4689777.93470662,19.0,T,0
1646352957.2095664,877,0,0,,42.341280000000005,-71.08663166666668,12.3,328112.9953985721,4689777.93133726,19.0,T,0
1646352958.2127018,878,0,0,,42.341280000000005,-71.08663166666668,12.3,328112.9953985721,4689777.93133726,19.0,T,0
1646352959.213228,879,0,0,,42.341280000000005,-71.08663166666668,12.3,328112.9953985721,4689777.93133726,19.0,T,0
1646352960.205037,880,0,0,,42.341280000000005,-71.08663166666668,12.4,328112.9953985721,4689777.93133726,19.0,T,0
1646352961.2139564,881,0,0,,42.341280000000005,-71.08663166666668,12.4,328112.9953985721,4689777.93133726,19.0,T,0
1646352962.2121825,882,0,0,,42.341280000000005,-71.08663166666668,12.4,328112.9953985721,4689777.93133726,19.0,T,0
1646352963.2144742,883,0,0,,42.341280000000005,-71.08663166666668,12.4,328112.9953985721,4689777.93133726,19.0,T,0
1646352964.2120569,884,0,0,,42.341280000000005,-71.08663166666668,12.4,328112.9953985721,4689777.93133726,19.0,T,0
1646352965.2022433,885,0,0,,42.341280000000005,-71.08663166666668,12.4,328112.9953985721,4689777.93133726,19.0,T,0
1646352966.2074025,886,0,0,,42.34127833333334,-71.08663166666668,12.4,328112.9908568469,4689777.74626654,19.0,T,0
1646352967.209641,887,0,0,,42.34127833333334,-71.08663166666668,12.4,328112.9908568469,4689777.74626654,19.0,T,0
1646352968.2081976,888,0,0,,42.34127833333334,-71.08663166666668,12.4,328112.9908568469,4689777.74626654,19.0,T,0
1646352969.203595,889,0,0,,42.34127833333334,-71.08663166666668,12.4,328112.9908568469,4689777.74626654,19.0,T,0
1646352970.2070858,890,0,0,,42.34127833333334,-71.08663166666668,12.5,328112.9908568469,4689777.74626654,19.0,T,0
1646352971.2033648,891,0,0,,42.34128166666667,-71.08663166666668,12.7,328112.99994029745,4689778.116407979,19.0,T,0
1646352972.206551,892,0,0,,42.341286666666676,-71.08662833333332,12.9,328113.28816138196,4689778.66488143,19.0,T,0
1646352973.2071795,893,0,0,,42.34129500000001,-71.08662166666667,13.1,328113.860061713,4689779.576757641,19.0,T,0
1646352974.2042227,894,0,0,,42.34131000000001,-71.08660833333333,13.4,328114.99932027666,4689781.2154394705,19.0,T,0
1646352975.2041087,895,0,0,,42.34133166666667,-71.086585,13.6,328116.98053204885,4689783.57418861,19.0,T,0
1646352976.207023,896,0,0,,42.341355,-71.08655666666667,13.7,328119.37817751156,4689786.107901271,19.0,T,0
1646352977.2070885,897,0,0,,42.341375,-71.08653666666667,13.9,328121.0802494568,4689788.288319265,19.0,T,0
1646352978.2079017,898,0,0,,42.34139,-71.08652333333333,14.1,328122.2195050146,4689789.927002199,19.0,T,0
1646352979.2027557,899,0,0,,42.34140333333333,-71.08651833333334,14.6,328122.6677301023,4689791.397460437,19.0,T,0
1646352980.2055564,900,0,0,,42.34141333333333,-71.08651166666667,14.8,328123.2441697433,4689792.494408085,19.0,T,0
1646352981.2053928,901,0,0,,42.34142166666667,-71.08650166666666,14.9,328124.09066306835,4689793.399546751,19.0,T,0
1646352982.203471,902,0,0,,42.341436666666674,-71.08648333333333,14.9,328125.6418100343,4689795.02812277,19.0,T,0
1646352983.207007,903,0,0,,42.34146166666666,-71.08645166666668,15.0,328128.3185851154,4689797.740170808,19.0,T,0
1646352984.2261393,904,0,0,,42.341495,-71.08640666666668,15.0,328132.1164445442,4689801.350621374,19.0,T,0
1646352985.1997428,905,0,0,,42.34153166666666,-71.08635333333334,14.7,328136.6098695,4689805.314370761,19.0,T,0
1646352986.1947904,906,0,0,,42.34157166666667,-71.0863,14.5,328141.1123714578,4689809.648264351,19.0,T,0
1646352987.1979814,907,0,0,,42.34160833333333,-71.08625166666668,14.4,328145.1938943278,4689813.622125482,19.0,T,0
1646352988.2121496,908,0,0,,42.341636666666666,-71.08620499999999,14.2,328149.1154113215,4689816.67400392,19.0,T,0
1646352989.19539,909,0,0,,42.341661666666674,-71.086165,14.0,328152.4786549071,4689819.369217427,19.0,T,0
1646352990.1988451,910,0,0,,42.34168166666666,-71.08613166666667,13.7,328155.2790855806,4689821.522694502,19.0,T,0
1646352991.1962886,911,0,0,,42.341694999999994,-71.08610666666667,13.5,328157.37486683426,4689822.952732288,19.0,T,0
1646352992.1987767,912,0,0,,42.341705000000005,-71.08609,13.4,328158.7750809109,4689824.029471633,19.0,T,0
1646352993.1956713,913,0,0,,42.34171166666667,-71.08608,13.2,328159.6170253752,4689824.749543659,19.0,T,0
1646352994.1981232,914,0,0,,42.34171333333333,-71.08607333333333,13.0,328160.17075400875,4689824.92114052,19.0,T,0
1646352995.1987011,915,0,0,,42.34171333333333,-71.08606833333334,12.8,328160.5826450633,4689824.911035148,19.0,T,0
1646352996.193096,916,0,0,,42.34171166666667,-71.08606833333334,12.6,328160.5781045275,4689824.725964422,19.0,T,0
1646352997.2004929,917,0,0,,42.34171166666667,-71.08606666666665,12.5,328160.7154015528,4689824.72259597,19.0,T,0
1646352998.2025323,918,0,0,,42.34171333333333,-71.08606499999999,12.7,328160.8572391003,4689824.904298249,19.0,T,0
1646352999.2036633,919,0,0,,42.34171500000001,-71.08606166666667,12.9,328161.1363736587,4689825.082632085,19.0,T,0
1646353000.2105181,920,0,0,,42.341716666666656,-71.08606166666667,13.1,328161.1409141803,4689825.2677028105,19.0,T,0
1646353001.2109017,921,0,0,,42.34172,-71.08606166666667,13.3,328161.1499952239,4689825.6378442645,19.0,T,0
1646353002.207475,922,0,0,,42.341721666666665,-71.08606,13.5,328161.2918327452,4689825.819546549,19.0,T,0
1646353003.207616,923,0,0,,42.341726666666666,-71.08605833333331,13.6,328161.4427512917,4689826.371390291,19.0,T,0
1646353004.2032497,924,0,0,,42.34173166666667,-71.08605333333333,13.8,328161.8682637725,4689826.916497173,19.0,T,0
1646353005.2079637,925,0,0,,42.341738333333325,-71.08604666666666,14.0,328162.4356136485,4689827.643306384,19.0,T,0
1646353006.2034876,926,0,0,,42.341748333333335,-71.08603833333335,14.2,328163.1493413035,4689828.736888689,19.0,T,0
1646353007.2035282,927,0,0,,42.34176666666667,-71.08602499999999,14.4,328164.29766173795,4689830.7457195325,19.0,T,0
1646353008.1999812,928,0,0,,42.34179166666666,-71.08600333333334,14.6,328166.15062745963,4689833.477991686,19.0,T,0
1646353009.2013214,929,0,0,,42.341818333333336,-71.08596999999999,14.7,328168.9692096759,4689836.371756896,19.0,T,0
1646353010.2041652,930,0,0,,42.34185333333333,-71.08593,15.1,328172.35967775,4689840.177403878,19.0,T,0
1646353011.2039366,931,0,0,,42.341895000000015,-71.08588500000002,15.5,328176.18019273673,4689844.713230848,19.0,T,0
1646353012.2025928,932,0,0,,42.34194333333333,-71.08583333333331,15.7,328180.5680491974,4689849.975870378,19.0,T,0
1646353013.2044623,933,0,0,,42.341995,-71.08577499999998,15.9,328185.5141647201,4689855.595182018,19.0,T,0
1646353014.2039082,934,0,0,,42.34204833333334,-71.085715,16.1,328190.60210856795,4689861.396199809,19.0,T,0
1646353015.2021258,935,0,0,,42.342101666666665,-71.08565166666668,16.2,328195.9646365189,4689867.190485523,19.0,T,0
1646353016.2111497,936,0,0,,42.342155000000005,-71.08559166666667,16.3,328201.0525636658,4689872.9915105,19.0,T,0
1646353017.2071855,937,0,0,,42.342205,-71.08552999999999,16.3,328206.2686997,4689878.419029915,19.0,T,0
1646353018.2043774,938,0,0,,42.342254999999994,-71.08547166666666,16.3,328211.2102361205,4689883.853288001,19.0,T,0
1646353019.2000835,939,0,0,,42.34230166666666,-71.08541333333334,16.2,328216.14268670464,4689888.917407922,19.0,T,0
1646353020.199775,940,0,0,,42.34234499999999,-71.085355,16.2,328221.06605219893,4689893.611389671,19.0,T,0
1646353021.2095368,941,0,0,,42.34238499999999,-71.08529666666665,16.2,328225.98033333896,4689897.935233246,19.0,T,0
1646353022.2094216,942,0,0,,42.34241999999999,-71.08524333333334,16.2,328230.46910565754,4689901.713969273,19.0,T,0
1646353023.202613,943,0,0,,42.34245166666666,-71.08519833333334,16.1,328234.2623187617,4689905.139401822,19.0,T,0
1646353024.2053962,944,0,0,,42.342479999999995,-71.08516166666666,16.1,328237.35997426166,4689908.211529803,19.0,T,0
1646353025.205219,945,0,0,,42.342506666666665,-71.08513333333333,16.2,328239.76661212044,4689911.115423068,19.0,T,0
1646353026.2107124,946,0,0,,42.342533333333336,-71.08511666666666,16.5,328241.2121814698,4689914.042885514,19.0,T,0
1646353027.2053504,947,0,0,,42.34255333333334,-71.08510333333334,16.7,328242.3650053326,4689916.236799079,19.0,T,0
1646353028.2029564,948,0,0,,42.34256666666666,-71.08509333333333,16.8,328243.22508430056,4689917.697163627,19.0,T,0
1646353029.2061992,949,0,0,,42.342575000000004,-71.085085,16.9,328243.9342523983,4689918.605682926,19.0,T,0
1646353030.2100606,950,0,0,,42.34258,-71.08508166666668,17.0,328244.2224580478,4689919.154161404,19.0,T,0
1646353031.2026134,951,0,0,,42.34258,-71.08507999999999,17.0,328244.3597531709,4689919.150794538,19.0,T,0
1646353032.2031872,952,0,0,,42.34258,-71.08507999999999,17.0,328244.3597531709,4689919.150794538,19.0,T,0
1646353033.2097347,953,0,0,,42.34258,-71.08507999999999,17.0,328244.3597531709,4689919.150794538,19.0,T,0
1646353034.2233055,954,0,0,,42.34258,-71.08507999999999,17.0,328244.3597531709,4689919.150794538,19.0,T,0
1646353035.207222,955,0,0,,42.34258,-71.08507999999999,17.0,328244.3597531709,4689919.150794538,19.0,T,0
1646353036.2060628,956,0,0,,42.34258,-71.08507999999999,17.0,328244.3597531709,4689919.150794538,19.0,T,0
1646353037.2056909,957,0,0,,42.34258,-71.08507999999999,17.0,328244.3597531709,4689919.150794538,19.0,T,0
1646353038.20912,958,0,0,,42.34258,-71.08507999999999,17.0,328244.3597531709,4689919.150794538,19.0,T,0
1646353039.225368,959,0,0,,42.34258,-71.08507999999999,17.0,328244.3597531709,4689919.150794538,19.0,T,0
1646353040.2082152,960,0,0,,42.34258,-71.08507999999999,17.0,328244.3597531709,4689919.150794538,19.0,T,0
1646353041.2078674,961,0,0,,42.34258,-71.08507999999999,17.0,328244.3597531709,4689919.150794538,19.0,T,0
1646353042.2069957,962,0,0,,42.34258,-71.08507999999999,17.0,328244.3597531709,4689919.150794538,19.0,T,0
1646353043.2029665,963,0,0,,42.34258,-71.08507999999999,17.0,328244.3597531709,4689919.150794538,19.0,T,0
1646353044.2035184,964,0,0,,42.34258,-71.08507999999999,17.0,328244.3597531709,4689919.150794538,19.0,T,0
1646353045.209838,965,0,0,,42.34258,-71.08507999999999,17.0,328244.3597531709,4689919.150794538,19.0,T,0
1646353046.2074912,966,0,0,,42.34257666666667,-71.08507833333333,17.1,328244.4879713848,4689918.777286195,19.0,T,0
1646353047.2024064,967,0,0,,42.342575000000004,-71.08507666666667,17.1,328244.62072806223,4689918.588848595,19.0,T,0
1646353048.2024517,968,0,0,,42.342575000000004,-71.08507166666665,17.1,328245.0326134622,4689918.578748028,19.0,T,0
1646353049.2029707,969,0,0,,42.342575000000004,-71.085065,17.0,328245.5817939917,4689918.565280643,19.0,T,0
1646353050.2074416,970,0,0,,42.34257666666667,-71.08505833333334,16.9,328246.13551293185,4689918.736884042,19.0,T,0
1646353051.2034392,971,0,0,,42.34257833333333,-71.08505,16.9,328246.8265269714,4689918.905120663,19.0,T,0
1646353052.2076569,972,0,0,,42.34258333333334,-71.08504166666665,16.8,328247.5266177227,4689919.443498834,19.0,T,0
1646353053.2012668,973,0,0,,42.342593333333326,-71.08502499999999,17.0,328248.92679890106,4689920.520255372,19.0,T,0
1646353054.200382,974,0,0,,42.34260833333333,-71.08500333333333,17.5,328250.7524797395,4689922.142124164,19.0,T,0
1646353055.2005525,975,0,0,,42.342628333333344,-71.08497833333332,17.9,328252.8663645142,4689924.312472224,19.0,T,0
1646353056.20106,976,0,0,,42.34264499999999,-71.08495333333333,17.9,328254.9711716229,4689926.112679407,19.0,T,0
1646353057.2071788,977,0,0,,42.34265999999999,-71.08492999999999,17.7,328256.9341445754,4689927.731183076,19.0,T,0
1646353058.2019868,978,0,0,,42.342671666666675,-71.08491000000002,17.6,328258.61345059576,4689928.986278973,19.0,T,0
1646353059.201975,979,0,0,,42.34268166666667,-71.08488500000001,17.5,328260.7001026579,4689930.046204849,19.0,T,0
1646353060.2054083,980,0,0,,42.342688333333335,-71.08484833333334,17.5,328263.73874228174,4689930.71242434,19.0,T,0
1646353061.2009196,981,0,0,,42.34268166666667,-71.08479999999999,17.5,328267.70214248134,4689929.874514253,19.0,T,0
1646353062.2049625,982,0,0,,42.342663333333334,-71.08474500000001,17.5,328272.18295900535,4689927.727645946,19.0,T,0
1646353063.2014065,983,0,0,,42.342638333333326,-71.08468666666666,17.7,328276.92021769995,4689924.833765178,19.0,T,0
1646353064.19899,984,0,0,,42.34260333333334,-71.084625,17.7,328281.90484549594,4689920.822731063,19.0,T,0
1646353065.1995099,985,0,0,,42.342561666666676,-71.08456166666666,17.8,328287.0086248141,4689916.068051723,19.0,T,0
1646353066.2013934,986,0,0,,42.34252,-71.08450166666667,18.1,328291.83782060514,4689911.320108188,19.0,T,0
1646353067.2013962,987,0,0,,42.342481666666664,-71.084445,18.8,328296.40150646376,4689906.949041336,19.0,T,0
1646353068.202197,988,0,0,,42.34245,-71.08439166666666,19.6,328300.7087550249,4689903.324992064,19.0,T,0
1646353069.2020419,989,0,0,,42.34241999999999,-71.08434999999999,20.2,328304.059476615,4689899.909576033,19.0,T,0
1646353070.2026358,990,0,0,,42.34240166666667,-71.08431833333333,21.1,328306.6181858147,4689897.809850546,19.0,T,0
1646353071.2028704,991,0,0,,42.34238833333333,-71.08429666666667,21.9,328308.3667334841,4689896.285531751,19.0,T,0
1646353072.202182,992,0,0,,42.342378333333336,-71.08428166666666,22.7,328309.5751730715,4689895.144817137,19.0,T,0
1646353073.2027621,993,0,0,,42.342368333333326,-71.08427,23.3,328310.50902189995,4689894.0108338455,19.0,T,0
1646353074.202466,994,0,0,,42.34236333333334,-71.08426166666666,24.2,328311.1818898141,4689893.43879394,19.0,T,0
1646353075.2032244,995,0,0,,42.34235666666666,-71.08425499999998,24.7,328311.71292559744,4689892.685048903,19.0,T,0
1646353076.201685,996,0,0,,42.34235666666666,-71.08425333333332,24.7,328311.85022119625,4689892.6816833755,19.0,T,0
1646353077.201831,997,0,0,,42.34235666666666,-71.08425333333332,24.7,328311.85022119625,4689892.6816833755,19.0,T,0
1646353078.1989806,998,0,0,,42.34235666666666,-71.08425333333332,24.7,328311.85022119625,4689892.6816833755,19.0,T,0
1646353079.1920729,999,0,0,,42.34235666666666,-71.08425333333332,24.7,328311.85022119625,4689892.6816833755,19.0,T,0
1646353080.193631,1000,0,0,,42.34235666666666,-71.08425333333332,24.7,328311.85022119625,4689892.6816833755,19.0,T,0
1646353081.1908326,1001,0,0,,42.34235666666666,-71.08425333333332,24.7,328311.85022119625,4689892.6816833755,19.0,T,0
1646353082.1915636,1002,0,0,,42.34235666666666,-71.08425333333332,24.7,328311.85022119625,4689892.6816833755,19.0,T,0
1646353083.1932018,1003,0,0,,42.342355,-71.08425333333332,24.8,328311.8456845586,4689892.49661265,19.0,T,0
1646353084.1935484,1004,0,0,,42.342355,-71.08425333333332,24.8,328311.8456845586,4689892.49661265,19.0,T,0
1646353085.2095876,1005,0,0,,42.342355,-71.08425499999998,24.8,328311.70838895615,4689892.499978178,19.0,T,0
1646353086.1929054,1006,0,0,,42.342355,-71.08425499999998,24.8,328311.70838895615,4689892.499978178,19.0,T,0
1646353087.1913528,1007,0,0,,42.342355,-71.08425499999998,24.8,328311.70838895615,4689892.499978178,19.0,T,0
1646353088.1897721,1008,0,0,,42.342355,-71.08425499999998,24.9,328311.70838895615,4689892.499978178,19.0,T,0
1646353089.1884198,1009,0,0,,42.342355,-71.08425499999998,24.9,328311.70838895615,4689892.499978178,19.0,T,0
1646353090.2054973,1010,0,0,,42.342355,-71.08425499999998,24.9,328311.70838895615,4689892.499978178,19.0,T,0
1646353091.189579,1011,0,0,,42.342355,-71.08425499999998,24.9,328311.70838895615,4689892.499978178,19.0,T,0
1646353092.1887033,1012,0,0,,42.34235333333333,-71.08425499999998,25.0,328311.7038523151,4689892.314907454,19.0,T,0
1646353093.1932726,1013,0,0,,42.34235333333333,-71.08425666666668,25.0,328311.5665567027,4689892.318272985,19.0,T,0
1646353094.1909785,1014,0,0,,42.34235333333333,-71.08425666666668,25.0,328311.5665567027,4689892.318272985,19.0,T,0
1646353095.1996002,1015,0,0,,42.34235333333333,-71.08425666666668,25.0,328311.5665567027,4689892.318272985,19.0,T,0
1646353096.1920013,1016,0,0,,42.34235333333333,-71.08425666666668,25.1,328311.5665567027,4689892.318272985,19.0,T,0
1646353097.1930275,1017,0,0,,42.34235333333333,-71.08425666666668,25.1,328311.5665567027,4689892.318272985,19.0,T,0
1646353098.1917198,1018,0,0,,42.34235333333333,-71.08425666666668,25.1,328311.5665567027,4689892.318272985,19.0,T,0
1646353099.192078,1019,0,0,,42.34235166666667,-71.08425666666668,25.1,328311.56202005816,4689892.13320226,19.0,T,0
1646353100.193231,1020,0,0,,42.34235,-71.08425666666668,25.3,328311.5574834137,4689891.948131537,19.0,T,0
